,guest,hotel,net_earning,guest_satisfaction
1982,guest_1746,hotel_241,72.16,4
1983,guest_3989,hotel_146,210.17999999999998,2
1984,guest_3297,hotel_105,126.72,2
1985,guest_1097,hotel_2,75.44000000000001,3
1986,guest_1953,hotel_126,182.39999999999998,4
1987,guest_1257,hotel_17,112.52999999999999,2
1988,guest_3314,hotel_154,235.70999999999998,2
1989,guest_351,hotel_229,204.17999999999998,3
1990,guest_1109,hotel_309,107.36,4
1991,guest_2094,hotel_111,212.51999999999998,2
1992,guest_3509,hotel_136,131.22,3
1993,guest_1871,hotel_234,192.01000000000002,3
1994,guest_1505,hotel_229,218.94,2
1995,guest_492,hotel_32,166.84,2
1996,guest_3750,hotel_17,119.78999999999999,2
1997,guest_520,hotel_241,81.17999999999999,4
1998,guest_2811,hotel_211,98.94,4
1999,guest_141,hotel_327,193.79999999999998,4
2000,guest_269,hotel_368,219.12,4
2001,guest_1821,hotel_100,153.6,4
2002,guest_1086,hotel_253,273.0,2
2003,guest_839,hotel_303,142.4,4
2004,guest_2447,hotel_268,71.53999999999999,1
2005,guest_791,hotel_241,71.34,4
2006,guest_1490,hotel_327,205.20000000000002,4
2007,guest_66,hotel_146,192.1,3
2008,guest_3679,hotel_78,131.12,4
2009,guest_583,hotel_319,250.20000000000002,4
2010,guest_1850,hotel_126,163.2,3
2011,guest_3451,hotel_17,108.9,3
2012,guest_3345,hotel_327,223.44,4
2013,guest_982,hotel_82,256.41,2
2014,guest_3118,hotel_229,233.7,3
2015,guest_445,hotel_55,228.95,1
2016,guest_2290,hotel_2,82.8,4
2017,guest_1076,hotel_234,187.79,2
2018,guest_1246,hotel_17,121.0,4
2019,guest_3543,hotel_209,209.70000000000002,4
2020,guest_4000,hotel_396,197.16,2
2021,guest_760,hotel_366,116.39999999999999,3
2022,guest_2566,hotel_368,246.51,3
2023,guest_3378,hotel_273,60.720000000000006,3
2024,guest_3119,hotel_73,235.69,2
2025,guest_3592,hotel_2,79.12,2
2026,guest_3275,hotel_2,92.0,4
2027,guest_973,hotel_73,230.51,4
2028,guest_1908,hotel_146,201.14000000000001,1
2029,guest_2020,hotel_159,209.0,2
2030,guest_3220,hotel_17,99.22000000000001,3
2031,guest_1440,hotel_234,170.91000000000003,2
2032,guest_1315,hotel_229,223.86,4
2033,guest_3061,hotel_303,160.0,4
2034,guest_463,hotel_2,85.55999999999999,2
2035,guest_3975,hotel_312,248.82,1
2036,guest_1993,hotel_146,223.74,3
2037,guest_3293,hotel_154,206.54999999999998,2
2038,guest_3760,hotel_229,236.16,3
2039,guest_507,hotel_111,242.88,3
2040,guest_3869,hotel_216,184.44,2
2041,guest_3806,hotel_2,88.32,4
2042,guest_2356,hotel_242,51.870000000000005,3
2043,guest_2063,hotel_211,91.8,4
2044,guest_344,hotel_273,53.46,3
2045,guest_3059,hotel_16,87.87,4
2046,guest_1006,hotel_11,207.92000000000002,3
2047,guest_2411,hotel_326,192.56,4
2048,guest_2189,hotel_291,104.86,2
2049,guest_3340,hotel_229,204.17999999999998,2
2050,guest_2058,hotel_303,131.20000000000002,4
2051,guest_3092,hotel_273,53.46,2
2052,guest_678,hotel_234,196.23,2
2053,guest_147,hotel_325,192.92000000000002,1
2054,guest_644,hotel_371,159.6,3
2055,guest_2898,hotel_17,100.42999999999999,2
2056,guest_980,hotel_174,67.67999999999999,2
2057,guest_491,hotel_273,61.379999999999995,1
2058,guest_1207,hotel_148,206.0,1
2059,guest_1382,hotel_20,179.34,3
2060,guest_1897,hotel_234,189.9,2
2061,guest_2345,hotel_234,200.45,4
2062,guest_2230,hotel_3,139.59,2
2063,guest_1519,hotel_135,65.34,3
2064,guest_2027,hotel_159,183.92,3
2065,guest_1762,hotel_73,253.82,2
2066,guest_2817,hotel_136,152.28,4
2067,guest_1397,hotel_396,178.07999999999998,2
2068,guest_2981,hotel_111,247.94,4
2069,guest_3840,hotel_111,242.88,3
2070,guest_1530,hotel_362,188.6,1
2071,guest_3103,hotel_273,64.67999999999999,3
2072,guest_1304,hotel_220,139.92,3
2073,guest_2069,hotel_6,49.88,4
2074,guest_1389,hotel_45,94.05,3
2075,guest_1488,hotel_271,163.4,2
2076,guest_1837,hotel_234,187.79,2
2077,guest_927,hotel_264,125.46000000000001,2
2078,guest_3991,hotel_273,63.36,2
2079,guest_2125,hotel_89,196.0,3
2080,guest_564,hotel_6,52.78,3
2081,guest_1456,hotel_211,99.96,2
2082,guest_2532,hotel_366,117.6,1
2083,guest_767,hotel_354,52.0,3
2084,guest_3765,hotel_159,194.36999999999998,1
2085,guest_3683,hotel_368,236.54999999999998,4
2086,guest_1898,hotel_2,81.88,2
2087,guest_3142,hotel_105,128.04,3
2088,guest_2573,hotel_112,67.24000000000001,3
2089,guest_922,hotel_306,190.82,3
2090,guest_3503,hotel_253,245.70000000000002,4
2091,guest_124,hotel_234,185.68,2
2092,guest_2406,hotel_20,157.38,1
2093,guest_3903,hotel_2,84.64,1
2094,guest_2099,hotel_209,228.34,2
2095,guest_42,hotel_303,142.4,2
2096,guest_333,hotel_313,151.89,4
2097,guest_1802,hotel_146,183.06,2
2098,guest_1717,hotel_368,249.0,3
2099,guest_2368,hotel_273,56.1,4
2100,guest_446,hotel_145,116.84,2
2101,guest_348,hotel_271,172.0,2
2102,guest_2693,hotel_273,57.42,3
2103,guest_1115,hotel_159,183.92,3
2104,guest_1253,hotel_371,141.12,4
2105,guest_1459,hotel_6,48.72,4
2106,guest_997,hotel_327,212.04,3
2107,guest_3983,hotel_253,259.34999999999997,2
2108,guest_102,hotel_3,141.0,4
2109,guest_1276,hotel_4,128.74,3
2110,guest_69,hotel_253,240.24,2
2111,guest_2186,hotel_112,80.36,3
2112,guest_3031,hotel_2,92.0,3
2113,guest_1579,hotel_368,214.14,2
2114,guest_3449,hotel_252,51.84,4
2115,guest_3140,hotel_144,49.559999999999995,2
2116,guest_3982,hotel_6,56.839999999999996,2
2117,guest_3434,hotel_82,256.41,3
2118,guest_2706,hotel_142,142.1,3
2119,guest_3203,hotel_2,81.88,2
2120,guest_266,hotel_144,48.38,3
2121,guest_3871,hotel_45,77.9,4
2122,guest_346,hotel_264,139.23000000000002,2
2123,guest_2150,hotel_264,136.17000000000002,2
2124,guest_1227,hotel_236,129.05,3
2125,guest_229,hotel_306,164.43,4
2126,guest_1162,hotel_236,124.7,4
2127,guest_3093,hotel_264,123.93,2
2128,guest_2040,hotel_278,270.63,4
2129,guest_1445,hotel_211,98.94,3
2130,guest_2969,hotel_139,245.65,4
2131,guest_1523,hotel_242,49.019999999999996,4
2132,guest_745,hotel_100,136.0,4
2133,guest_3925,hotel_356,183.04,4
2134,guest_388,hotel_28,104.0,3
2135,guest_2392,hotel_82,217.56,2
2136,guest_3604,hotel_146,226.0,4
2137,guest_83,hotel_57,131.32,3
2138,guest_1409,hotel_327,205.20000000000002,3
2139,guest_3519,hotel_247,57.0,1
2140,guest_1129,hotel_82,248.64,2
2141,guest_1845,hotel_45,81.7,1
2142,guest_3074,hotel_252,62.72,2
2143,guest_1610,hotel_211,83.64,2
2144,guest_44,hotel_14,175.5,2
2145,guest_1764,hotel_306,168.48999999999998,4
2146,guest_2992,hotel_306,194.88,3
2147,guest_3651,hotel_209,212.03,2
2148,guest_1741,hotel_264,149.94,2
2149,guest_1093,hotel_306,203.0,2
2150,guest_3860,hotel_112,70.52,2
2151,guest_3616,hotel_303,156.8,2
2152,guest_1822,hotel_40,88.2,2
2153,guest_1421,hotel_264,148.41,2
2154,guest_3618,hotel_385,191.51999999999998,2
2155,guest_358,hotel_162,234.78,1
2156,guest_1466,hotel_57,127.3,3
2157,guest_656,hotel_273,60.720000000000006,3
2158,guest_1496,hotel_368,216.63,4
2159,guest_3272,hotel_82,248.64,3
2160,guest_1220,hotel_368,201.69000000000003,4
2161,guest_2016,hotel_105,125.39999999999999,3
2162,guest_2715,hotel_327,221.16,3
2163,guest_2082,hotel_333,142.79999999999998,2
2164,guest_684,hotel_242,56.43,2
2165,guest_2617,hotel_303,139.2,2
2166,guest_3479,hotel_28,98.8,2
2167,guest_138,hotel_368,206.67,2
2168,guest_1820,hotel_354,50.96,2
2169,guest_1918,hotel_368,219.12,2
2170,guest_1243,hotel_146,226.0,4
2171,guest_2743,hotel_264,136.17000000000002,4
2172,guest_2468,hotel_288,109.35000000000001,2
2173,guest_1645,hotel_105,117.48,4
2174,guest_2818,hotel_105,109.55999999999999,2
2175,guest_1941,hotel_66,222.75,4
2176,guest_2071,hotel_252,55.04,3
2177,guest_829,hotel_6,52.78,4
2178,guest_3248,hotel_211,85.67999999999999,2
2179,guest_974,hotel_242,50.730000000000004,2
2180,guest_3436,hotel_196,78.72,4
2181,guest_3172,hotel_242,57.0,4
2182,guest_563,hotel_365,45.9,2
2183,guest_1911,hotel_366,97.2,2
2184,guest_3332,hotel_307,258.0,4
2185,guest_2236,hotel_220,128.79000000000002,3
2186,guest_3977,hotel_327,202.92000000000002,2
2187,guest_1537,hotel_6,54.519999999999996,4
2188,guest_2684,hotel_139,234.09,3
2189,guest_1372,hotel_20,161.04,1
2190,guest_1064,hotel_295,69.92,2
2191,guest_3485,hotel_320,45.36,1
2192,guest_2958,hotel_6,58.0,4
2193,guest_3580,hotel_105,120.12,3
2194,guest_677,hotel_135,61.379999999999995,2
2195,guest_301,hotel_247,57.0,2
2196,guest_1118,hotel_152,140.94,4
2197,guest_3533,hotel_142,145.0,4
2198,guest_1468,hotel_209,226.01,4
2199,guest_2962,hotel_142,142.1,2
2200,guest_2297,hotel_97,273.59999999999997,4
2201,guest_3111,hotel_399,278.32,4
2202,guest_966,hotel_89,196.0,2
2203,guest_3331,hotel_264,125.46000000000001,3
2204,guest_1593,hotel_126,172.8,2
2205,guest_3131,hotel_209,191.06,4
2206,guest_813,hotel_6,53.36,3
2207,guest_334,hotel_306,170.51999999999998,4
2208,guest_2257,hotel_366,109.2,1
2209,guest_3754,hotel_209,200.38,4
2210,guest_3421,hotel_257,222.75,3
2211,guest_2828,hotel_360,69.75,4
2212,guest_799,hotel_269,120.64999999999999,2
2213,guest_129,hotel_105,118.8,2
2214,guest_28,hotel_178,208.98000000000002,3
2215,guest_1930,hotel_242,50.730000000000004,2
2216,guest_3284,hotel_372,164.43,1
2217,guest_375,hotel_191,217.5,3
2218,guest_382,hotel_393,234.05999999999997,4
2219,guest_875,hotel_354,49.92,2
2220,guest_3443,hotel_209,230.67,3
2221,guest_2554,hotel_49,48.0,1
2222,guest_3967,hotel_388,245.96,3
2223,guest_3893,hotel_105,110.88,2
2224,guest_3116,hotel_196,91.19999999999999,3
2225,guest_1462,hotel_366,116.39999999999999,2
2226,guest_2553,hotel_295,65.36,4
2227,guest_2977,hotel_362,180.4,1
2228,guest_2245,hotel_306,166.46,2
2229,guest_1260,hotel_220,151.04999999999998,2
2230,guest_3023,hotel_354,50.96,3
2231,guest_2465,hotel_252,62.08,4
2232,guest_2314,hotel_252,63.36,4
2233,guest_3323,hotel_366,100.8,2
2234,guest_2599,hotel_82,256.41,2
2235,guest_794,hotel_169,274.51,3
2236,guest_2470,hotel_196,88.32000000000001,2
2237,guest_762,hotel_292,120.0,2
2238,guest_7,hotel_354,48.36,4
2239,guest_1418,hotel_16,95.94999999999999,3
2240,guest_593,hotel_252,56.32,2
2241,guest_3193,hotel_6,56.26,2
2242,guest_3150,hotel_368,236.54999999999998,2
2243,guest_3555,hotel_147,215.85999999999999,4
2244,guest_423,hotel_71,169.75,4
2245,guest_2107,hotel_269,109.22,4
2246,guest_3670,hotel_91,155.52,3
2247,guest_1711,hotel_162,258.0,2
2248,guest_2156,hotel_147,251.0,2
2249,guest_493,hotel_291,86.67,3
2250,guest_3239,hotel_70,84.15,3
2251,guest_2418,hotel_277,278.19,2
2252,guest_1946,hotel_306,164.43,4
2253,guest_1371,hotel_257,209.25,4
2254,guest_3648,hotel_28,102.96,2
2255,guest_3734,hotel_368,239.04,3
2256,guest_2415,hotel_48,218.29,3
2257,guest_58,hotel_100,144.0,2
2258,guest_2994,hotel_135,59.4,4
2259,guest_2642,hotel_82,238.28,4
2260,guest_40,hotel_269,121.92,2
2261,guest_2970,hotel_107,241.66,4
2262,guest_2547,hotel_144,53.1,3
2263,guest_672,hotel_252,56.96,2
2264,guest_1347,hotel_196,89.28,4
2265,guest_867,hotel_303,148.79999999999998,4
2266,guest_18,hotel_6,55.099999999999994,3
2267,guest_3932,hotel_115,222.04000000000002,3
2268,guest_1430,hotel_303,152.0,2
2269,guest_2611,hotel_312,263.12,4
2270,guest_3669,hotel_303,134.4,2
2271,guest_1058,hotel_196,77.76,3
2272,guest_304,hotel_259,192.72,3
2273,guest_3126,hotel_354,44.72,3
2274,guest_1436,hotel_115,214.72,1
2275,guest_1756,hotel_295,63.08,3
2276,guest_2114,hotel_303,139.2,3
2277,guest_43,hotel_220,128.79000000000002,3
2278,guest_2646,hotel_342,122.32000000000001,1
2279,guest_2699,hotel_55,238.59,2
2280,guest_2674,hotel_388,271.7,4
2281,guest_811,hotel_55,216.9,2
2282,guest_1288,hotel_28,93.60000000000001,2
2283,guest_1913,hotel_28,96.72,4
2284,guest_321,hotel_196,87.36,2
2285,guest_2752,hotel_163,102.08,1
2286,guest_2501,hotel_252,56.96,4
2287,guest_2634,hotel_70,75.65,4
2288,guest_3835,hotel_303,139.2,2
2289,guest_328,hotel_135,64.67999999999999,2
2290,guest_3262,hotel_142,129.05,4
2291,guest_2751,hotel_220,139.92,2
2292,guest_975,hotel_399,252.76,2
2293,guest_720,hotel_306,178.64000000000001,3
2294,guest_326,hotel_196,85.44,3
2295,guest_3694,hotel_255,151.06,3
2296,guest_1970,hotel_247,52.2,3
2297,guest_3894,hotel_247,52.8,4
2298,guest_2179,hotel_28,102.96,2
2299,guest_403,hotel_236,126.15,3
2300,guest_408,hotel_112,78.72,4
2301,guest_1896,hotel_284,198.66,4
2302,guest_3236,hotel_82,253.82,2
2303,guest_2643,hotel_269,123.19,2
2304,guest_2140,hotel_307,237.36,4
2305,guest_2771,hotel_4,142.87,4
2306,guest_2833,hotel_303,145.6,2
2307,guest_896,hotel_292,105.0,4
2308,guest_2899,hotel_277,238.85,4
2309,guest_1661,hotel_366,114.0,3
2310,guest_3218,hotel_70,81.6,4
2311,guest_516,hotel_100,160.0,2
2312,guest_226,hotel_91,176.64000000000001,2
2313,guest_1889,hotel_388,268.84,3
2314,guest_1793,hotel_178,216.72,3
2315,guest_2791,hotel_198,77.28,4
2316,guest_2487,hotel_295,62.32000000000001,4
2317,guest_3019,hotel_333,147.9,2
2318,guest_1364,hotel_70,73.1,3
2319,guest_3386,hotel_261,198.54999999999998,3
2320,guest_2796,hotel_306,176.60999999999999,3
2321,guest_1555,hotel_199,208.8,4
2322,guest_1767,hotel_362,196.79999999999998,2
2323,guest_2475,hotel_97,285.12,4
2324,guest_243,hotel_366,116.39999999999999,3
2325,guest_3156,hotel_55,214.49,1
2326,guest_1612,hotel_399,258.44,4
2327,guest_2654,hotel_379,244.58999999999997,2
2328,guest_1327,hotel_20,162.87,2
2329,guest_3737,hotel_388,265.97999999999996,3
2330,guest_347,hotel_366,104.4,3
2331,guest_675,hotel_145,124.46,2
2332,guest_2443,hotel_14,159.9,4
2333,guest_3691,hotel_295,64.6,3
2334,guest_1631,hotel_303,145.6,2
2335,guest_275,hotel_339,71.78,3
2336,guest_1552,hotel_284,231.0,4
2337,guest_577,hotel_388,283.14,4
2338,guest_1808,hotel_115,234.23999999999998,4
2339,guest_3146,hotel_208,72.09,4
2340,guest_2582,hotel_399,241.4,4
2341,guest_3294,hotel_220,139.92,2
2342,guest_2064,hotel_303,140.8,2
2343,guest_3949,hotel_306,198.94,2
2344,guest_3711,hotel_247,51.0,3
2345,guest_1834,hotel_208,76.95,1
2346,guest_3426,hotel_142,145.0,4
2347,guest_2686,hotel_312,243.1,2
2348,guest_258,hotel_255,167.44,2
2349,guest_1061,hotel_70,85.0,4
2350,guest_3176,hotel_70,78.2,3
2351,guest_1932,hotel_388,257.40000000000003,3
2352,guest_2579,hotel_144,51.33,2
2353,guest_2529,hotel_57,113.89999999999999,1
2354,guest_381,hotel_366,98.4,2
2355,guest_2424,hotel_144,57.23,2
2356,guest_2877,hotel_214,72.68,1
2357,guest_1842,hotel_354,47.32,2
2358,guest_1992,hotel_112,67.24000000000001,2
2359,guest_3609,hotel_208,74.52000000000001,4
2360,guest_3501,hotel_379,228.81,3
2361,guest_339,hotel_303,155.2,1
2362,guest_311,hotel_152,160.38,3
2363,guest_1975,hotel_112,76.25999999999999,3
2364,guest_824,hotel_362,186.55,4
2365,guest_836,hotel_14,157.95000000000002,2
2366,guest_581,hotel_16,86.86,2
2367,guest_3184,hotel_333,149.6,2
2368,guest_2348,hotel_255,147.42000000000002,1
2369,guest_2315,hotel_333,141.1,4
2370,guest_777,hotel_362,188.6,2
2371,guest_3003,hotel_91,159.35999999999999,2
2372,guest_3744,hotel_116,104.49000000000001,3
2373,guest_3522,hotel_70,72.25,3
2374,guest_3481,hotel_14,187.2,3
2375,guest_1082,hotel_55,209.67,3
2376,guest_599,hotel_139,242.76,3
2377,guest_2896,hotel_277,230.42000000000002,2
2378,guest_3920,hotel_3,129.72,4
2379,guest_3006,hotel_292,110.0,4
2380,guest_1792,hotel_91,170.88,1
2381,guest_2820,hotel_288,129.6,2
2382,guest_3845,hotel_292,102.50000000000001,4
2383,guest_2043,hotel_277,278.19,3
2384,guest_1360,hotel_333,163.2,4
2385,guest_2916,hotel_91,167.04,2
2386,guest_611,hotel_89,198.0,4
2387,guest_1419,hotel_142,127.6,2
2388,guest_1121,hotel_70,70.55,4
2389,guest_2173,hotel_90,79.89999999999999,3
2390,guest_3270,hotel_306,186.76000000000002,2
2391,guest_1838,hotel_388,257.40000000000003,4
2392,guest_2265,hotel_89,186.0,2
2393,guest_2745,hotel_366,111.6,2
2394,guest_1128,hotel_208,72.9,2
2395,guest_3959,hotel_354,48.879999999999995,2
2396,guest_64,hotel_303,148.79999999999998,4
2397,guest_2655,hotel_11,196.62,2
2398,guest_2382,hotel_303,142.4,4
2399,guest_2846,hotel_388,231.66000000000003,2
2400,guest_2407,hotel_70,81.6,2
2401,guest_335,hotel_366,110.4,4
2402,guest_1887,hotel_354,47.84,2
2403,guest_2761,hotel_91,161.28,2
2404,guest_892,hotel_277,275.38,2
2405,guest_2367,hotel_303,155.2,3
2406,guest_500,hotel_268,62.78,4
2407,guest_1336,hotel_144,52.51,2
2408,guest_1431,hotel_236,134.85,3
2409,guest_1671,hotel_70,73.95,3
2410,guest_1262,hotel_255,149.24,3
2411,guest_1340,hotel_126,188.16,3
2412,guest_125,hotel_220,139.92,2
2413,guest_796,hotel_366,100.8,2
2414,guest_2912,hotel_354,43.68,3
2415,guest_3382,hotel_70,80.75,4
2416,guest_1550,hotel_366,99.6,2
2417,guest_2005,hotel_295,72.2,3
2418,guest_51,hotel_29,121.8,3
2419,guest_1728,hotel_142,142.1,3
2420,guest_3504,hotel_178,250.26,4
2421,guest_458,hotel_388,260.26,2
2422,guest_2748,hotel_366,109.2,2
2423,guest_2793,hotel_100,160.0,1
2424,guest_2210,hotel_208,70.47,4
2425,guest_3546,hotel_388,251.68,4
2426,guest_2606,hotel_236,136.29999999999998,4
2427,guest_2299,hotel_100,144.0,4
2428,guest_1130,hotel_356,168.48000000000002,1
2429,guest_2028,hotel_100,136.0,2
2430,guest_287,hotel_308,239.41,4
2431,guest_2177,hotel_362,190.64999999999998,2
2432,guest_291,hotel_91,192.0,3
2433,guest_1083,hotel_220,146.28,2
2434,guest_313,hotel_288,129.6,4
2435,guest_3226,hotel_388,240.23999999999998,4
2436,guest_3151,hotel_16,98.98,2
2437,guest_960,hotel_137,79.12,4
2438,guest_3643,hotel_199,225.6,3
2439,guest_3813,hotel_174,63.36,3
2440,guest_270,hotel_379,213.03,1
2441,guest_674,hotel_72,245.41,4
2442,guest_360,hotel_142,137.75,2
2443,guest_1328,hotel_236,131.95000000000002,2
2444,guest_3165,hotel_16,93.92999999999999,2
2445,guest_418,hotel_220,157.41,2
2446,guest_2135,hotel_89,188.0,4
2447,guest_2774,hotel_208,65.61,2
2448,guest_1307,hotel_362,178.35,1
2449,guest_48,hotel_126,178.56,4
2450,guest_1706,hotel_142,129.05,3
2451,guest_1504,hotel_139,245.65,2
2452,guest_3265,hotel_362,180.4,2
2453,guest_261,hotel_388,243.1,1
2454,guest_1597,hotel_16,85.85,2
2455,guest_1738,hotel_189,71.53999999999999,3
2456,guest_3221,hotel_57,111.22,2
2457,guest_1973,hotel_295,66.12,2
2458,guest_2008,hotel_326,201.84,3
2459,guest_289,hotel_215,131.67,3
2460,guest_2397,hotel_236,117.45,2
2461,guest_3109,hotel_16,86.86,2
2462,guest_860,hotel_142,127.6,3
2463,guest_3978,hotel_91,188.16,4
2464,guest_625,hotel_71,145.25,2
2465,guest_2344,hotel_142,127.6,4
2466,guest_369,hotel_91,180.48,3
2467,guest_3483,hotel_22,52.46,2
2468,guest_134,hotel_236,131.95000000000002,2
2469,guest_630,hotel_89,164.0,2
2470,guest_2264,hotel_115,226.92,3
2471,guest_503,hotel_257,211.5,3
2472,guest_2834,hotel_388,268.84,4
2473,guest_1740,hotel_100,144.0,3
2474,guest_937,hotel_295,75.24,4
2475,guest_2677,hotel_366,103.2,4
2476,guest_670,hotel_236,130.5,2
2477,guest_1646,hotel_142,126.15,4
2478,guest_2939,hotel_144,48.38,1
2479,guest_1598,hotel_388,243.1,2
2480,guest_2910,hotel_356,183.04,3
2481,guest_1299,hotel_295,66.12,4
2482,guest_3919,hotel_147,251.0,3
2483,guest_2421,hotel_277,252.9,2
2484,guest_2863,hotel_277,264.14,3
2485,guest_1599,hotel_247,52.8,4
2486,guest_1904,hotel_236,136.29999999999998,4
2487,guest_2967,hotel_3,138.18,3
2488,guest_905,hotel_174,64.8,2
2489,guest_2218,hotel_89,198.0,2
2490,guest_2076,hotel_91,167.04,2
2491,guest_2867,hotel_100,150.39999999999998,4
2492,guest_2065,hotel_100,156.8,2
2493,guest_1378,hotel_14,163.79999999999998,4
2494,guest_498,hotel_298,246.21,2
2495,guest_1477,hotel_388,280.28,4
2496,guest_505,hotel_388,245.96,2
2497,guest_160,hotel_78,128.14,4
2498,guest_2405,hotel_11,221.48,2
2499,guest_1155,hotel_399,252.76,2
2500,guest_2508,hotel_126,170.88,3
2501,guest_1692,hotel_295,69.92,2
2502,guest_838,hotel_247,54.6,2
2503,guest_2565,hotel_312,237.38,3
2504,guest_2321,hotel_247,60.0,2
2505,guest_3366,hotel_295,66.88,4
2506,guest_3778,hotel_288,114.75,3
2507,guest_206,hotel_236,124.7,3
2508,guest_668,hotel_91,190.07999999999998,4
2509,guest_2042,hotel_356,174.72,3
2510,guest_1977,hotel_247,49.8,2
2511,guest_2663,hotel_308,239.41,3
2512,guest_3560,hotel_100,156.8,3
2513,guest_3722,hotel_142,139.2,2
2514,guest_935,hotel_142,123.25,4
2515,guest_572,hotel_85,243.19,3
2516,guest_1231,hotel_296,80.99,4
2517,guest_2004,hotel_356,197.6,2
2518,guest_3585,hotel_77,75.46,3
2519,guest_1883,hotel_174,70.56,1
2520,guest_2894,hotel_278,231.57,2
2521,guest_2906,hotel_59,106.72,2
2522,guest_3376,hotel_312,240.23999999999998,2
2523,guest_989,hotel_255,158.34,3
2524,guest_3343,hotel_20,181.17,4
2525,guest_1069,hotel_295,69.92,4
2526,guest_1627,hotel_247,54.6,3
2527,guest_2254,hotel_126,165.12,2
2528,guest_3448,hotel_142,117.45,2
2529,guest_2266,hotel_122,160.32,4
2530,guest_3700,hotel_247,59.4,2
2531,guest_85,hotel_115,214.72,4
2532,guest_773,hotel_186,164.71,2
2533,guest_1150,hotel_257,220.5,1
2534,guest_3362,hotel_247,58.8,4
2535,guest_3969,hotel_199,232.79999999999998,4
2536,guest_1343,hotel_399,284.0,2
2537,guest_2022,hotel_115,207.4,1
2538,guest_1096,hotel_295,63.08,2
2539,guest_869,hotel_255,169.26,2
2540,guest_1554,hotel_247,52.2,3
2541,guest_2285,hotel_278,267.84,2
2542,guest_2207,hotel_399,235.72,2
2543,guest_2199,hotel_385,209.76000000000002,1
2544,guest_1919,hotel_225,234.07,2
2545,guest_148,hotel_57,113.89999999999999,4
2546,guest_1470,hotel_246,109.22,2
2547,guest_3497,hotel_326,211.12,2
2548,guest_2113,hotel_89,168.0,1
2549,guest_898,hotel_236,126.15,3
2550,guest_3127,hotel_148,177.16,1
2551,guest_2084,hotel_90,84.15,2
2552,guest_41,hotel_262,60.52,4
2553,guest_2349,hotel_142,130.5,4
2554,guest_2765,hotel_246,124.46,2
2555,guest_688,hotel_344,96.03999999999999,4
2556,guest_2797,hotel_117,228.42000000000002,3
2557,guest_2050,hotel_144,56.05,4
2558,guest_513,hotel_259,219.0,4
2559,guest_2420,hotel_360,73.5,2
2560,guest_2208,hotel_326,225.04,4
2561,guest_2448,hotel_148,197.76,4
2562,guest_2155,hotel_247,55.2,2
2563,guest_2755,hotel_57,124.61999999999999,2
2564,guest_2959,hotel_362,188.6,3
2565,guest_3549,hotel_362,166.05,1
2566,guest_3391,hotel_89,188.0,4
2567,guest_3341,hotel_341,292.04,3
2568,guest_2459,hotel_199,232.79999999999998,2
2569,guest_1036,hotel_89,192.0,4
2570,guest_230,hotel_259,214.62,3
2571,guest_3601,hotel_44,216.27,4
2572,guest_2708,hotel_277,275.38,1
2573,guest_3009,hotel_326,192.56,3
2574,guest_1881,hotel_277,261.33,2
2575,guest_2676,hotel_178,234.78,2
2576,guest_3981,hotel_144,52.51,2
2577,guest_1004,hotel_78,129.63,4
2578,guest_3802,hotel_362,192.7,4
2579,guest_1642,hotel_174,65.52,2
2580,guest_2874,hotel_199,228.0,3
2581,guest_2380,hotel_3,133.95,2
2582,guest_2905,hotel_257,198.0,3
2583,guest_1768,hotel_148,177.16,4
2584,guest_3329,hotel_89,180.0,4
2585,guest_3676,hotel_11,219.22,3
2586,guest_3311,hotel_4,146.01,2
2587,guest_1258,hotel_397,61.88,1
2588,guest_1567,hotel_115,212.28,3
2589,guest_1392,hotel_144,47.790000000000006,4
2590,guest_2130,hotel_360,69.75,2
2591,guest_957,hotel_308,266.31,2
2592,guest_1722,hotel_358,202.4,2
2593,guest_2118,hotel_308,223.26999999999998,3
2594,guest_2577,hotel_57,112.56,2
2595,guest_2563,hotel_343,206.14999999999998,1
2596,guest_3821,hotel_393,231.57,2
2597,guest_3307,hotel_399,235.72,4
2598,guest_2559,hotel_360,74.25,2
2599,guest_3002,hotel_197,105.0,2
2600,guest_2880,hotel_277,269.76,3
2601,guest_324,hotel_278,265.05,4
2602,guest_622,hotel_326,222.72,2
2603,guest_3767,hotel_399,252.76,3
2604,guest_1719,hotel_126,176.64000000000001,4
2605,guest_478,hotel_173,80.50999999999999,3
2606,guest_1963,hotel_308,244.79000000000002,2
2607,guest_596,hotel_147,248.49,4
2608,guest_1817,hotel_362,182.45,4
2609,guest_1132,hotel_100,131.20000000000002,3
2610,guest_21,hotel_178,227.04,4
2611,guest_2750,hotel_178,250.26,2
2612,guest_2169,hotel_326,232.0,2
2613,guest_1726,hotel_57,132.66,2
2614,guest_2829,hotel_152,142.56,1
2615,guest_2849,hotel_11,201.14000000000001,1
2616,guest_680,hotel_344,98.0,2
2617,guest_2471,hotel_21,197.16,1
2618,guest_406,hotel_178,224.46,2
2619,guest_2294,hotel_137,87.39999999999999,1
2620,guest_2248,hotel_278,225.99,2
2621,guest_2090,hotel_139,242.76,2
2622,guest_1333,hotel_88,73.5,4
2623,guest_1812,hotel_3,141.0,2
2624,guest_2603,hotel_57,120.60000000000001,2
2625,guest_45,hotel_144,59.0,3
2626,guest_2377,hotel_144,51.92,3
2627,guest_808,hotel_22,56.120000000000005,3
