,guest,hotel,net_earning,guest_satisfaction
1987,guest_1783,hotel_335,139.4,4
1988,guest_1633,hotel_220,155.82,5
1989,guest_1579,hotel_288,116.1,2
1990,guest_2210,hotel_319,241.85999999999999,2
1991,guest_346,hotel_100,145.6,4
1992,guest_2840,hotel_246,114.3,5
1993,guest_208,hotel_182,170.72,3
1994,guest_129,hotel_150,72.9,5
1995,guest_2526,hotel_145,105.41,5
1996,guest_1386,hotel_118,155.66,2
1997,guest_1356,hotel_87,250.04,3
1998,guest_3351,hotel_26,50.6,2
1999,guest_2975,hotel_182,161.92000000000002,5
2000,guest_1309,hotel_100,145.6,4
2001,guest_430,hotel_26,48.4,4
2002,guest_698,hotel_341,256.28,3
2003,guest_4000,hotel_11,210.17999999999998,4
2004,guest_3240,hotel_396,173.84,5
2005,guest_2058,hotel_74,227.96,5
2006,guest_778,hotel_129,73.1,2
2007,guest_849,hotel_11,185.32000000000002,5
2008,guest_1915,hotel_26,48.95,5
2009,guest_1328,hotel_11,205.66,5
2010,guest_1993,hotel_146,223.74,3
2011,guest_1398,hotel_11,212.44,3
2012,guest_2878,hotel_11,207.92000000000002,3
2013,guest_2986,hotel_346,175.0,1
2014,guest_64,hotel_383,165.54,5
2015,guest_3455,hotel_246,106.67999999999999,5
2016,guest_1627,hotel_118,164.71,2
2017,guest_1000,hotel_396,197.16,1
2018,guest_1771,hotel_26,51.699999999999996,3
2019,guest_2876,hotel_203,98.4,3
2020,guest_3886,hotel_24,48.760000000000005,5
2021,guest_1493,hotel_360,69.0,5
2022,guest_3757,hotel_266,140.26999999999998,4
2023,guest_508,hotel_237,216.63,4
2024,guest_2597,hotel_259,186.15,1
2025,guest_3774,hotel_99,155.20999999999998,2
2026,guest_3541,hotel_109,64.99,5
2027,guest_308,hotel_387,79.05,3
2028,guest_621,hotel_63,258.1,2
2029,guest_3961,hotel_319,255.76000000000002,5
2030,guest_1017,hotel_384,113.4,3
2031,guest_1368,hotel_10,210.89999999999998,2
2032,guest_1535,hotel_118,173.76,2
2033,guest_1481,hotel_147,203.31,5
2034,guest_3424,hotel_237,231.57,1
2035,guest_3499,hotel_219,63.99,5
2036,guest_2336,hotel_246,111.76,5
2037,guest_735,hotel_357,158.4,5
2038,guest_1524,hotel_126,180.48,3
2039,guest_2689,hotel_145,121.92,5
2040,guest_1608,hotel_288,120.15,1
2041,guest_3945,hotel_194,97.75,5
2042,guest_2566,hotel_51,138.6,4
2043,guest_3035,hotel_319,255.76000000000002,3
2044,guest_1121,hotel_287,132.79999999999998,1
2045,guest_819,hotel_335,163.2,3
2046,guest_886,hotel_220,151.04999999999998,2
2047,guest_2782,hotel_109,59.63,5
2048,guest_1407,hotel_219,73.47,5
2049,guest_939,hotel_319,239.07999999999998,4
2050,guest_1030,hotel_239,225.50000000000003,1
2051,guest_211,hotel_141,256.0,5
2052,guest_2480,hotel_116,123.83999999999999,1
2053,guest_2130,hotel_150,75.33,1
2054,guest_740,hotel_334,72.21,3
2055,guest_679,hotel_26,52.25,5
2056,guest_1371,hotel_387,79.05,3
2057,guest_595,hotel_224,75.24,1
2058,guest_2478,hotel_114,149.51999999999998,2
2059,guest_1162,hotel_174,61.92,1
2060,guest_962,hotel_63,275.5,5
2061,guest_3920,hotel_367,249.32000000000002,5
2062,guest_1659,hotel_150,68.03999999999999,3
2063,guest_972,hotel_74,241.85999999999999,3
2064,guest_3744,hotel_332,225.18,3
2065,guest_2197,hotel_26,50.6,2
2066,guest_757,hotel_210,168.0,4
2067,guest_1891,hotel_341,277.14,2
2068,guest_2729,hotel_357,174.24,1
2069,guest_1463,hotel_396,184.44,3
2070,guest_225,hotel_271,146.2,5
2071,guest_1508,hotel_287,145.6,4
2072,guest_3658,hotel_266,155.48000000000002,3
2073,guest_2907,hotel_367,235.77,2
2074,guest_2104,hotel_126,161.28,2
2075,guest_604,hotel_361,203.67,3
2076,guest_3887,hotel_55,207.26,5
2077,guest_430,hotel_26,48.4,4
2078,guest_1317,hotel_99,170.17000000000002,2
2079,guest_1163,hotel_10,197.58,4
2080,guest_2879,hotel_158,129.35999999999999,5
2081,guest_880,hotel_25,187.44,2
2082,guest_3926,hotel_210,168.0,3
2083,guest_2807,hotel_387,77.35000000000001,5
2084,guest_3746,hotel_380,281.3,5
2085,guest_3266,hotel_195,92.12,5
2086,guest_2232,hotel_263,221.0,3
2087,guest_3397,hotel_26,49.5,2
2088,guest_977,hotel_266,165.62,4
2089,guest_271,hotel_26,50.6,3
2090,guest_1807,hotel_150,68.85,1
2091,guest_3494,hotel_351,113.4,5
2092,guest_2565,hotel_63,240.7,3
2093,guest_1257,hotel_380,269.7,2
2094,guest_2627,hotel_145,107.95,1
2095,guest_1928,hotel_288,129.6,4
2096,guest_3699,hotel_99,172.04000000000002,3
2097,guest_877,hotel_246,114.3,5
2098,guest_2736,hotel_178,239.94,5
2099,guest_622,hotel_246,121.92,5
2100,guest_2041,hotel_341,280.12,1
2101,guest_2058,hotel_74,227.96,5
2102,guest_3364,hotel_220,143.1,5
2103,guest_2455,hotel_288,124.2,4
2104,guest_1185,hotel_380,246.5,2
2105,guest_488,hotel_126,180.48,5
2106,guest_2514,hotel_29,118.9,5
2107,guest_3767,hotel_246,113.03,3
2108,guest_1521,hotel_220,157.41,5
2109,guest_610,hotel_316,185.13,1
2110,guest_340,hotel_246,104.14000000000001,3
2111,guest_2851,hotel_63,278.4,5
2112,guest_1229,hotel_387,73.1,4
2113,guest_759,hotel_380,258.1,4
2114,guest_1723,hotel_5,295.02,5
2115,guest_2276,hotel_387,82.45,5
2116,guest_738,hotel_196,90.24,2
2117,guest_3297,hotel_114,170.88,3
2118,guest_1227,hotel_240,190.46,4
2119,guest_2001,hotel_360,63.0,4
2120,guest_1118,hotel_152,140.94,5
2121,guest_866,hotel_101,134.29999999999998,4
2122,guest_2893,hotel_55,209.67,4
2123,guest_2143,hotel_194,106.94999999999999,5
2124,guest_3971,hotel_287,142.4,3
2125,guest_2792,hotel_288,133.65,4
2126,guest_1811,hotel_210,173.25,5
2127,guest_2204,hotel_145,121.92,5
2128,guest_1414,hotel_288,132.3,2
2129,guest_3928,hotel_69,223.1,3
2130,guest_31,hotel_150,67.22999999999999,4
2131,guest_3723,hotel_367,271.0,2
2132,guest_3157,hotel_117,270.71999999999997,5
2133,guest_3227,hotel_345,133.28,5
2134,guest_1482,hotel_288,117.45,2
2135,guest_3493,hotel_336,213.85,2
2136,guest_3645,hotel_150,78.57,5
2137,guest_975,hotel_75,189.57,3
2138,guest_3963,hotel_172,120.12,5
2139,guest_394,hotel_387,77.35000000000001,2
2140,guest_196,hotel_126,186.24,3
2141,guest_2244,hotel_266,162.23999999999998,5
2142,guest_3857,hotel_360,72.75,2
2143,guest_110,hotel_387,84.15,5
2144,guest_2802,hotel_200,167.4,3
2145,guest_3350,hotel_172,126.72,1
2146,guest_2729,hotel_357,174.24,1
2147,guest_1178,hotel_262,59.16,5
2148,guest_19,hotel_115,226.92,1
2149,guest_1411,hotel_287,152.0,1
2150,guest_941,hotel_172,116.16,2
2151,guest_2345,hotel_303,152.0,3
2152,guest_1723,hotel_5,295.02,5
2153,guest_255,hotel_288,117.45,4
2154,guest_3371,hotel_63,275.5,4
2155,guest_450,hotel_126,168.96,5
2156,guest_3776,hotel_114,178.0,5
2157,guest_1141,hotel_63,234.9,5
2158,guest_1804,hotel_361,179.58,4
2159,guest_688,hotel_344,96.03999999999999,4
2160,guest_3305,hotel_288,112.05,3
2161,guest_1142,hotel_129,73.95,1
2162,guest_1206,hotel_79,66.0,1
2163,guest_1798,hotel_341,271.18,3
2164,guest_2689,hotel_145,121.92,5
2165,guest_2055,hotel_129,80.75,4
2166,guest_2178,hotel_74,233.51999999999998,2
2167,guest_218,hotel_94,90.72,4
2168,guest_295,hotel_263,247.0,4
2169,guest_3089,hotel_360,74.25,5
2170,guest_1282,hotel_246,111.76,4
2171,guest_2751,hotel_220,139.92,3
2172,guest_2639,hotel_232,190.19,2
2173,guest_664,hotel_75,200.22,5
2174,guest_32,hotel_63,249.4,5
2175,guest_2315,hotel_361,181.76999999999998,5
2176,guest_266,hotel_145,104.14000000000001,3
2177,guest_3725,hotel_203,98.4,2
2178,guest_189,hotel_380,287.1,5
2179,guest_3238,hotel_140,169.32,5
2180,guest_3574,hotel_381,259.44,1
2181,guest_1148,hotel_129,85.0,3
2182,guest_1913,hotel_74,258.53999999999996,4
2183,guest_163,hotel_380,252.3,3
2184,guest_3904,hotel_254,231.0,3
2185,guest_2874,hotel_361,208.04999999999998,3
2186,guest_3657,hotel_387,76.5,4
2187,guest_3399,hotel_287,145.6,5
2188,guest_1978,hotel_336,220.89999999999998,5
2189,guest_2792,hotel_263,257.4,1
2190,guest_3433,hotel_259,179.58,2
2191,guest_2916,hotel_219,68.73,3
2192,guest_660,hotel_63,246.5,3
2193,guest_757,hotel_210,168.0,4
2194,guest_632,hotel_341,277.14,4
2195,guest_2644,hotel_29,129.05,1
2196,guest_369,hotel_380,272.59999999999997,5
2197,guest_1768,hotel_329,205.54,3
2198,guest_3850,hotel_220,147.86999999999998,4
2199,guest_1858,hotel_74,261.32,1
2200,guest_1338,hotel_63,255.2,4
2201,guest_387,hotel_387,84.15,4
2202,guest_3860,hotel_367,233.06,3
2203,guest_2102,hotel_380,240.7,4
2204,guest_827,hotel_126,174.72,3
2205,guest_1161,hotel_266,158.85999999999999,2
2206,guest_746,hotel_172,122.75999999999999,3
2207,guest_3257,hotel_387,82.45,2
2208,guest_2197,hotel_380,266.8,4
2209,guest_652,hotel_387,73.95,2
2210,guest_2136,hotel_341,289.06,2
2211,guest_47,hotel_63,272.59999999999997,4
2212,guest_3738,hotel_129,77.35000000000001,4
2213,guest_2696,hotel_147,233.42999999999998,5
2214,guest_112,hotel_380,258.1,2
2215,guest_1226,hotel_336,192.70000000000002,5
2216,guest_1173,hotel_114,163.76000000000002,1
2217,guest_197,hotel_195,82.72,5
2218,guest_3335,hotel_287,132.79999999999998,2
2219,guest_3949,hotel_336,230.29999999999998,5
2220,guest_704,hotel_251,95.92,1
2221,guest_1200,hotel_185,267.54,4
2222,guest_231,hotel_114,167.32,3
2223,guest_2871,hotel_146,185.32000000000002,5
2224,guest_542,hotel_232,209.0,5
2225,guest_276,hotel_307,211.56,4
2226,guest_1721,hotel_367,268.29,3
2227,guest_2281,hotel_232,194.36999999999998,2
2228,guest_640,hotel_259,190.53,5
2229,guest_582,hotel_220,144.69,2
2230,guest_3164,hotel_244,128.70000000000002,1
2231,guest_1808,hotel_129,81.6,2
2232,guest_1760,hotel_126,174.72,5
2233,guest_1960,hotel_146,183.06,4
2234,guest_2317,hotel_287,144.0,2
2235,guest_3872,hotel_129,71.39999999999999,5
2236,guest_758,hotel_172,128.04,2
2237,guest_204,hotel_287,134.4,2
2238,guest_3206,hotel_232,192.28,3
2239,guest_3550,hotel_355,218.94,5
2240,guest_830,hotel_367,252.02999999999997,5
2241,guest_3488,hotel_135,61.379999999999995,2
2242,guest_3909,hotel_220,151.04999999999998,4
2243,guest_2768,hotel_380,281.3,5
2244,guest_2175,hotel_203,102.0,2
2245,guest_2418,hotel_172,130.68,5
2246,guest_3666,hotel_367,268.29,3
2247,guest_26,hotel_383,176.22,4
2248,guest_518,hotel_135,56.1,5
2249,guest_3558,hotel_141,220.16,5
2250,guest_975,hotel_75,189.57,3
2251,guest_245,hotel_75,204.48,4
2252,guest_1105,hotel_351,120.96,4
2253,guest_2394,hotel_172,117.48,5
2254,guest_637,hotel_222,214.82999999999998,5
2255,guest_3456,hotel_24,48.760000000000005,4
2256,guest_472,hotel_367,260.15999999999997,3
2257,guest_100,hotel_266,150.41,4
2258,guest_3909,hotel_220,151.04999999999998,4
2259,guest_3256,hotel_287,132.79999999999998,4
2260,guest_2362,hotel_69,197.79999999999998,3
2261,guest_1864,hotel_158,116.16,3
2262,guest_2301,hotel_24,48.760000000000005,3
2263,guest_517,hotel_126,172.8,5
2264,guest_3640,hotel_383,149.51999999999998,5
2265,guest_3409,hotel_94,94.08,5
2266,guest_3727,hotel_359,136.92,3
2267,guest_2683,hotel_380,258.1,3
2268,guest_1159,hotel_380,246.5,5
2269,guest_1817,hotel_78,132.61,5
2270,guest_3096,hotel_254,228.69,5
2271,guest_3626,hotel_210,147.0,5
2272,guest_2399,hotel_78,120.69000000000001,4
2273,guest_3508,hotel_266,169.0,5
2274,guest_3617,hotel_114,172.66,4
2275,guest_2962,hotel_182,172.48,3
2276,guest_451,hotel_195,92.12,1
2277,guest_330,hotel_351,105.83999999999999,3
2278,guest_3477,hotel_196,85.44,5
2279,guest_2810,hotel_126,182.39999999999998,4
2280,guest_531,hotel_109,64.32,3
2281,guest_2794,hotel_51,117.6,5
2282,guest_430,hotel_351,110.88,3
2283,guest_2613,hotel_24,49.29,2
2284,guest_277,hotel_270,270.27,3
2285,guest_2142,hotel_60,198.44000000000003,5
2286,guest_3162,hotel_232,202.73,5
2287,guest_1200,hotel_185,267.54,4
2288,guest_711,hotel_12,212.79999999999998,1
2289,guest_2193,hotel_367,224.92999999999998,3
2290,guest_3279,hotel_263,228.8,5
2291,guest_990,hotel_55,212.08,2
2292,guest_3387,hotel_384,108.36,3
2293,guest_2434,hotel_135,62.04,4
2294,guest_1052,hotel_126,167.04,2
2295,guest_1263,hotel_383,178.0,3
2296,guest_3849,hotel_336,197.4,5
2297,guest_2041,hotel_109,62.98,3
2298,guest_342,hotel_24,43.989999999999995,2
2299,guest_2707,hotel_135,56.76,1
2300,guest_3396,hotel_287,140.8,4
2301,guest_2166,hotel_359,135.29,4
2302,guest_2669,hotel_75,213.0,4
2303,guest_526,hotel_227,164.82000000000002,5
2304,guest_3731,hotel_263,228.8,5
2305,guest_2688,hotel_114,144.18,4
2306,guest_3988,hotel_147,243.47,4
2307,guest_2050,hotel_203,114.0,4
2308,guest_1420,hotel_287,155.2,3
2309,guest_1976,hotel_114,161.98000000000002,3
2310,guest_1619,hotel_334,79.67999999999999,5
2311,guest_2992,hotel_334,79.67999999999999,3
2312,guest_767,hotel_165,102.0,2
2313,guest_3128,hotel_367,230.35,1
2314,guest_2745,hotel_172,122.75999999999999,3
2315,guest_1507,hotel_199,216.0,3
2316,guest_1575,hotel_78,128.14,5
2317,guest_1488,hotel_174,68.39999999999999,5
2318,guest_3958,hotel_17,106.48,5
2319,guest_3541,hotel_109,64.99,5
2320,guest_2624,hotel_140,191.76,1
2321,guest_1396,hotel_351,113.4,5
2322,guest_2543,hotel_174,70.56,4
2323,guest_2527,hotel_254,228.69,3
2324,guest_2802,hotel_200,167.4,3
2325,guest_1530,hotel_232,192.28,4
2326,guest_3896,hotel_78,144.53,5
2327,guest_3743,hotel_152,136.07999999999998,4
2328,guest_1617,hotel_334,83.0,5
2329,guest_3429,hotel_83,191.36,1
2330,guest_159,hotel_114,172.66,2
2331,guest_1121,hotel_16,83.83,3
2332,guest_1000,hotel_129,79.05,3
2333,guest_76,hotel_126,180.48,5
2334,guest_756,hotel_232,177.65,5
2335,guest_3266,hotel_195,92.12,5
2336,guest_10,hotel_60,242.0,1
2337,guest_2212,hotel_367,262.87,2
2338,guest_3201,hotel_170,85.56,1
2339,guest_965,hotel_152,139.32,5
2340,guest_3432,hotel_196,80.64,3
2341,guest_2384,hotel_129,76.5,5
2342,guest_2694,hotel_172,109.55999999999999,4
2343,guest_392,hotel_332,269.65999999999997,2
2344,guest_844,hotel_75,202.35,1
2345,guest_1703,hotel_266,148.72,3
2346,guest_2635,hotel_135,66.0,2
2347,guest_1018,hotel_296,81.9,4
2348,guest_720,hotel_129,74.8,4
2349,guest_3869,hotel_24,46.11,5
2350,guest_1997,hotel_266,157.17,4
2351,guest_1974,hotel_129,68.85000000000001,3
2352,guest_2526,hotel_146,187.57999999999998,4
2353,guest_2322,hotel_135,62.699999999999996,4
2354,guest_2752,hotel_163,102.08,1
2355,guest_3613,hotel_381,262.2,5
2356,guest_2749,hotel_69,197.79999999999998,1
2357,guest_231,hotel_114,167.32,3
2358,guest_3294,hotel_263,228.8,4
2359,guest_2738,hotel_3,129.72,2
2360,guest_1442,hotel_360,63.0,2
2361,guest_838,hotel_332,252.98000000000002,4
2362,guest_996,hotel_135,56.1,1
2363,guest_2919,hotel_200,150.66,5
2364,guest_2723,hotel_185,223.86,5
2365,guest_2199,hotel_195,86.48,1
2366,guest_1707,hotel_254,191.73,4
2367,guest_2872,hotel_126,190.07999999999998,2
2368,guest_1800,hotel_226,139.44,1
2369,guest_3260,hotel_129,79.89999999999999,5
2370,guest_3632,hotel_144,51.92,5
2371,guest_1546,hotel_266,143.65,4
2372,guest_3196,hotel_114,170.88,2
2373,guest_2793,hotel_172,132.0,2
2374,guest_2498,hotel_263,218.4,2
2375,guest_688,hotel_344,96.03999999999999,4
2376,guest_3491,hotel_114,169.1,4
2377,guest_758,hotel_172,128.04,2
2378,guest_3531,hotel_126,163.2,3
2379,guest_3783,hotel_232,204.82,4
2380,guest_3647,hotel_129,79.05,4
2381,guest_3508,hotel_266,169.0,5
2382,guest_1838,hotel_359,146.70000000000002,2
2383,guest_3200,hotel_129,83.3,2
2384,guest_1891,hotel_384,117.17999999999999,3
2385,guest_1305,hotel_266,163.93,5
2386,guest_1488,hotel_174,68.39999999999999,5
2387,guest_755,hotel_75,178.92,5
2388,guest_2983,hotel_78,125.16,2
2389,guest_2919,hotel_200,150.66,5
2390,guest_142,hotel_24,49.82,2
2391,guest_2211,hotel_232,209.0,2
2392,guest_1306,hotel_135,54.120000000000005,2
2393,guest_2812,hotel_263,218.4,5
2394,guest_3259,hotel_51,114.80000000000001,2
2395,guest_1804,hotel_134,56.580000000000005,3
2396,guest_3691,hotel_78,126.64999999999999,3
2397,guest_104,hotel_336,206.8,3
2398,guest_979,hotel_78,144.53,1
2399,guest_391,hotel_210,159.25,3
2400,guest_3924,hotel_174,59.76,5
2401,guest_3541,hotel_284,224.07,3
2402,guest_1954,hotel_316,168.3,1
2403,guest_1054,hotel_360,65.25,2
2404,guest_1853,hotel_266,167.31,5
2405,guest_204,hotel_257,189.0,5
2406,guest_1515,hotel_266,157.17,2
2407,guest_2502,hotel_69,188.60000000000002,4
2408,guest_3187,hotel_263,218.4,3
2409,guest_500,hotel_232,179.74,5
2410,guest_1620,hotel_24,48.230000000000004,4
2411,guest_1375,hotel_263,252.2,4
2412,guest_767,hotel_165,102.0,2
2413,guest_764,hotel_359,136.92,2
2414,guest_293,hotel_372,174.57999999999998,3
2415,guest_2062,hotel_174,68.39999999999999,5
2416,guest_2659,hotel_172,121.44000000000001,5
2417,guest_352,hotel_147,240.95999999999998,4
2418,guest_902,hotel_254,187.11,5
2419,guest_2072,hotel_2,90.16,5
2420,guest_515,hotel_195,79.89999999999999,3
2421,guest_2685,hotel_292,120.0,5
2422,guest_2189,hotel_165,99.96,4
2423,guest_2675,hotel_384,126.0,3
2424,guest_2309,hotel_174,61.92,3
2425,guest_1743,hotel_146,221.48,3
2426,guest_251,hotel_360,63.0,2
2427,guest_1873,hotel_147,223.39000000000001,4
2428,guest_2183,hotel_254,203.28,5
2429,guest_515,hotel_195,79.89999999999999,3
2430,guest_92,hotel_146,189.84,4
2431,guest_3101,hotel_360,61.50000000000001,2
2432,guest_1926,hotel_384,107.1,5
2433,guest_2631,hotel_232,209.0,3
2434,guest_1360,hotel_97,276.48,3
2435,guest_1896,hotel_284,198.66,5
2436,guest_3964,hotel_78,147.51,2
2437,guest_2618,hotel_360,62.25,4
2438,guest_2332,hotel_279,68.61999999999999,5
2439,guest_3797,hotel_332,227.96,5
2440,guest_2621,hotel_174,64.8,4
2441,guest_3159,hotel_254,228.69,4
2442,guest_812,hotel_384,126.0,5
2443,guest_1025,hotel_266,140.26999999999998,5
2444,guest_285,hotel_254,200.97,4
2445,guest_95,hotel_146,226.0,4
2446,guest_2819,hotel_336,218.54999999999998,3
2447,guest_1533,hotel_147,251.0,2
2448,guest_2735,hotel_117,273.54,2
2449,guest_1562,hotel_360,72.75,5
2450,guest_3479,hotel_254,219.45,2
2451,guest_110,hotel_284,228.69,3
2452,guest_2865,hotel_359,154.85,4
2453,guest_1010,hotel_270,240.24,3
2454,guest_711,hotel_12,212.79999999999998,1
2455,guest_2889,hotel_263,249.6,5
2456,guest_3374,hotel_226,157.7,2
2457,guest_3816,hotel_225,223.54999999999998,4
2458,guest_27,hotel_284,191.73,4
2459,guest_3245,hotel_78,120.69000000000001,4
2460,guest_2604,hotel_196,94.08,3
2461,guest_963,hotel_196,92.16,4
2462,guest_1427,hotel_3,132.54,4
2463,guest_3471,hotel_279,61.32,3
2464,guest_1788,hotel_266,150.41,2
2465,guest_1709,hotel_384,122.22,3
2466,guest_2796,hotel_384,109.62,5
2467,guest_1454,hotel_332,266.88,5
2468,guest_3857,hotel_165,98.94,2
2469,guest_559,hotel_196,95.03999999999999,5
2470,guest_1152,hotel_17,121.0,4
2471,guest_858,hotel_270,226.58999999999997,4
2472,guest_1041,hotel_29,124.7,4
2473,guest_2516,hotel_362,174.25,5
2474,guest_3201,hotel_170,85.56,1
2475,guest_2675,hotel_384,126.0,3
2476,guest_3543,hotel_277,252.9,5
2477,guest_372,hotel_359,161.37,3
2478,guest_296,hotel_195,85.54,4
2479,guest_2669,hotel_75,213.0,4
2480,guest_2659,hotel_51,128.8,5
2481,guest_3791,hotel_226,149.4,3
2482,guest_2327,hotel_259,181.76999999999998,5
2483,guest_1245,hotel_152,147.42000000000002,3
2484,guest_169,hotel_344,98.0,1
2485,guest_886,hotel_257,213.75,2
2486,guest_1494,hotel_75,176.79,3
2487,guest_73,hotel_212,192.7,4
2488,guest_3731,hotel_29,127.6,3
2489,guest_1338,hotel_336,206.8,3
2490,guest_1381,hotel_75,193.83,5
2491,guest_2274,hotel_117,250.98,5
2492,guest_2797,hotel_117,228.42000000000002,1
2493,guest_57,hotel_195,91.17999999999999,4
2494,guest_2304,hotel_55,228.95,5
2495,guest_809,hotel_336,209.15,3
2496,guest_508,hotel_359,141.81,5
2497,guest_2036,hotel_346,157.5,1
2498,guest_3475,hotel_94,106.39999999999999,2
2499,guest_2900,hotel_240,186.18,4
2500,guest_897,hotel_359,136.92,5
2501,guest_1237,hotel_334,74.7,5
2502,guest_3806,hotel_200,178.56,5
2503,guest_59,hotel_171,136.94,4
2504,guest_2150,hotel_193,159.31,4
2505,guest_2104,hotel_322,192.35999999999999,3
2506,guest_272,hotel_185,251.16000000000003,5
2507,guest_402,hotel_332,250.20000000000002,3
2508,guest_2194,hotel_359,149.96,5
2509,guest_1443,hotel_384,115.92,3
2510,guest_2686,hotel_320,47.6,5
2511,guest_794,hotel_18,278.39,3
2512,guest_2998,hotel_195,77.08000000000001,4
2513,guest_1803,hotel_69,211.60000000000002,5
2514,guest_1199,hotel_276,208.25,4
2515,guest_1918,hotel_270,240.24,5
2516,guest_2990,hotel_75,187.44,5
2517,guest_195,hotel_334,75.53,2
2518,guest_1051,hotel_391,194.0,5
2519,guest_845,hotel_257,213.75,4
2520,guest_3559,hotel_22,55.510000000000005,5
2521,guest_2155,hotel_75,195.96,5
2522,guest_1987,hotel_144,48.38,4
2523,guest_3152,hotel_69,204.70000000000002,2
2524,guest_1804,hotel_134,56.580000000000005,3
2525,guest_3357,hotel_336,227.95,5
2526,guest_332,hotel_55,214.49,2
2527,guest_549,hotel_336,235.0,4
2528,guest_1569,hotel_18,281.26,3
2529,guest_3428,hotel_340,238.14,4
2530,guest_3877,hotel_185,270.27,1
2531,guest_677,hotel_69,213.89999999999998,2
2532,guest_3841,hotel_308,239.41,3
2533,guest_1377,hotel_51,131.6,3
2534,guest_1785,hotel_139,257.21,5
2535,guest_1517,hotel_226,147.74,5
2536,guest_1757,hotel_194,96.6,5
2537,guest_289,hotel_384,124.74,5
2538,guest_2952,hotel_97,267.84,5
2539,guest_3690,hotel_279,62.05,5
2540,guest_3914,hotel_362,176.3,4
2541,guest_1173,hotel_60,222.64000000000001,3
2542,guest_221,hotel_185,232.04999999999998,4
2543,guest_2042,hotel_225,220.92,2
2544,guest_334,hotel_152,136.07999999999998,5
2545,guest_3280,hotel_75,213.0,5
2546,guest_3528,hotel_134,66.24,5
2547,guest_64,hotel_94,104.16,5
2548,guest_2027,hotel_159,183.92,4
2549,guest_282,hotel_196,93.12,4
2550,guest_2055,hotel_226,157.7,3
2551,guest_3812,hotel_381,245.64000000000001,4
2552,guest_1226,hotel_144,48.38,5
2553,guest_809,hotel_60,215.38,5
2554,guest_1295,hotel_196,86.4,2
2555,guest_3278,hotel_384,115.92,5
2556,guest_1518,hotel_60,200.85999999999999,4
2557,guest_2758,hotel_284,224.07,2
2558,guest_877,hotel_29,130.5,3
2559,guest_152,hotel_69,230.0,2
2560,guest_333,hotel_270,226.58999999999997,1
2561,guest_3822,hotel_384,123.48,3
2562,guest_293,hotel_372,174.57999999999998,3
2563,guest_600,hotel_195,78.02,5
2564,guest_3235,hotel_334,73.87,5
2565,guest_3746,hotel_144,57.23,3
2566,guest_3108,hotel_194,109.25,2
2567,guest_2145,hotel_144,53.1,5
2568,guest_3491,hotel_134,65.55,4
2569,guest_2962,hotel_182,172.48,3
2570,guest_3443,hotel_391,198.0,3
2571,guest_2533,hotel_8,195.88,4
2572,guest_1141,hotel_284,187.11,2
2573,guest_1203,hotel_194,108.1,4
2574,guest_3945,hotel_194,97.75,5
2575,guest_1413,hotel_60,239.57999999999998,4
2576,guest_2222,hotel_140,175.44,5
2577,guest_2928,hotel_29,129.05,5
2578,guest_2855,hotel_292,101.25,1
2579,guest_916,hotel_276,218.05,3
2580,guest_2384,hotel_55,216.9,3
2581,guest_3758,hotel_270,237.51,5
2582,guest_189,hotel_195,93.06,5
2583,guest_2093,hotel_270,270.27,2
2584,guest_2772,hotel_229,201.72000000000003,5
2585,guest_2410,hotel_196,90.24,4
2586,guest_2018,hotel_144,53.690000000000005,3
2587,guest_3725,hotel_317,104.14000000000001,5
2588,guest_2851,hotel_200,178.56,2
2589,guest_3426,hotel_51,140.0,3
2590,guest_715,hotel_270,229.32,4
2591,guest_3995,hotel_134,67.62,4
2592,guest_298,hotel_29,123.25,4
2593,guest_3078,hotel_185,240.24,3
2594,guest_407,hotel_195,80.84,3
2595,guest_761,hotel_17,105.27,5
2596,guest_1224,hotel_240,199.01999999999998,3
2597,guest_469,hotel_125,104.13,5
2598,guest_1550,hotel_226,137.78,5
2599,guest_959,hotel_29,127.6,2
2600,guest_2571,hotel_332,239.07999999999998,4
2601,guest_1620,hotel_195,85.54,2
2602,guest_2715,hotel_182,170.72,4
2603,guest_3175,hotel_134,61.410000000000004,5
2604,guest_3600,hotel_222,226.38,3
2605,guest_1057,hotel_225,241.96,5
2606,guest_297,hotel_270,242.97,3
2607,guest_3358,hotel_240,199.01999999999998,5
2608,guest_3348,hotel_276,237.65,3
2609,guest_2414,hotel_320,49.28,4
2610,guest_579,hotel_320,45.92,2
2611,guest_1500,hotel_117,248.16,2
2612,guest_2943,hotel_284,231.0,5
2613,guest_3315,hotel_147,238.45,2
2614,guest_3351,hotel_200,171.12,4
2615,guest_2190,hotel_182,144.32000000000002,5
2616,guest_743,hotel_206,168.3,3
2617,guest_1543,hotel_321,49.14,4
2618,guest_2607,hotel_115,202.51999999999998,2
2619,guest_887,hotel_284,231.0,4
2620,guest_1194,hotel_284,196.35,3
2621,guest_1523,hotel_223,250.26,3
2622,guest_249,hotel_270,221.13000000000002,2
2623,guest_1595,hotel_226,137.78,4
2624,guest_3481,hotel_279,70.08,5
2625,guest_2466,hotel_279,63.51,4
2626,guest_2215,hotel_60,237.16,3
2627,guest_352,hotel_147,240.95999999999998,4
2628,guest_2199,hotel_332,255.76000000000002,5
2629,guest_2251,hotel_110,133.0,2
2630,guest_1072,hotel_259,219.0,2
2631,guest_393,hotel_37,167.91,4
